@RELATION chess_t_1_k_1

@ATTRIBUTE n1_total_closeness_centrality_1 NUMERIC
@ATTRIBUTE n1_negras_closeness_centrality_1 NUMERIC
@ATTRIBUTE n1_tablas_closeness_centrality_1 NUMERIC
@ATTRIBUTE n1_blancas_closeness_centrality_1 NUMERIC
@ATTRIBUTE n1_total_betweenness_centrality_1 NUMERIC
@ATTRIBUTE n1_negras_betweenness_centrality_1 NUMERIC
@ATTRIBUTE n1_tablas_betweenness_centrality_1 NUMERIC
@ATTRIBUTE n1_blancas_betweenness_centrality_1 NUMERIC
@ATTRIBUTE n1_total_degree_weighted_1 NUMERIC
@ATTRIBUTE n1_total_degree_unweighted_1 NUMERIC
@ATTRIBUTE n1_negras_degree_1 NUMERIC
@ATTRIBUTE n1_tablas_degree_1 NUMERIC
@ATTRIBUTE n1_blancas_degree_1 NUMERIC
@ATTRIBUTE n1_total_in_degree_weighted_1 NUMERIC
@ATTRIBUTE n1_total_in_degree_unweighted_1 NUMERIC
@ATTRIBUTE n1_negras_in_degree_1 NUMERIC
@ATTRIBUTE n1_tablas_in_degree_1 NUMERIC
@ATTRIBUTE n1_blancas_in_degree_1 NUMERIC
@ATTRIBUTE n1_total_out_degree_weighted_1 NUMERIC
@ATTRIBUTE n1_total_out_degree_unweighted_1 NUMERIC
@ATTRIBUTE n1_negras_out_degree_1 NUMERIC
@ATTRIBUTE n1_tablas_out_degree_1 NUMERIC
@ATTRIBUTE n1_blancas_out_degree_1 NUMERIC
@ATTRIBUTE n1_total_eigenvector_centrality_weighted_1 NUMERIC
@ATTRIBUTE n1_total_eigenvector_centrality_unweighted_1 NUMERIC
@ATTRIBUTE n1_total_katz_centrality_weighted_1 NUMERIC
@ATTRIBUTE n1_total_katz_centrality_unweighted_1 NUMERIC
@ATTRIBUTE n1_negras_katz_centrality_1 NUMERIC
@ATTRIBUTE n1_tablas_katz_centrality_1 NUMERIC
@ATTRIBUTE n1_blancas_katz_centrality_1 NUMERIC
@ATTRIBUTE n1_total_load_centrality_1 NUMERIC
@ATTRIBUTE n1_negras_load_centrality_1 NUMERIC
@ATTRIBUTE n1_tablas_load_centrality_1 NUMERIC
@ATTRIBUTE n1_blancas_load_centrality_1 NUMERIC
@ATTRIBUTE n1_total_harmonic_centrality_1 NUMERIC
@ATTRIBUTE n1_negras_harmonic_centrality_1 NUMERIC
@ATTRIBUTE n1_tablas_harmonic_centrality_1 NUMERIC
@ATTRIBUTE n1_blancas_harmonic_centrality_1 NUMERIC
@ATTRIBUTE n1_total_triangles_1 NUMERIC
@ATTRIBUTE n1_total_average_neighbor_degree_weighted_1 NUMERIC
@ATTRIBUTE n1_total_average_neighbor_degree_unweighted_1 NUMERIC
@ATTRIBUTE n1_negras_average_neighbor_degree_1 NUMERIC
@ATTRIBUTE n1_tablas_average_neighbor_degree_1 NUMERIC
@ATTRIBUTE n1_blancas_average_neighbor_degree_1 NUMERIC
@ATTRIBUTE n1_total_number_of_cliques_1 NUMERIC
@ATTRIBUTE n1_total_core_number_1 NUMERIC
@ATTRIBUTE n1_negras_core_number_1 NUMERIC
@ATTRIBUTE n1_tablas_core_number_1 NUMERIC
@ATTRIBUTE n1_blancas_core_number_1 NUMERIC
@ATTRIBUTE n1_total_clustering_1 NUMERIC
@ATTRIBUTE n1_negras_clustering_1 NUMERIC
@ATTRIBUTE n1_tablas_clustering_1 NUMERIC
@ATTRIBUTE n1_blancas_clustering_1 NUMERIC
@ATTRIBUTE n1_total_square_clustering_1 NUMERIC
@ATTRIBUTE n1_negras_square_clustering_1 NUMERIC
@ATTRIBUTE n1_tablas_square_clustering_1 NUMERIC
@ATTRIBUTE n1_blancas_square_clustering_1 NUMERIC


@ATTRIBUTE n2_total_closeness_centrality_1 NUMERIC
@ATTRIBUTE n2_negras_closeness_centrality_1 NUMERIC
@ATTRIBUTE n2_tablas_closeness_centrality_1 NUMERIC
@ATTRIBUTE n2_blancas_closeness_centrality_1 NUMERIC
@ATTRIBUTE n2_total_betweenness_centrality_1 NUMERIC
@ATTRIBUTE n2_negras_betweenness_centrality_1 NUMERIC
@ATTRIBUTE n2_tablas_betweenness_centrality_1 NUMERIC
@ATTRIBUTE n2_blancas_betweenness_centrality_1 NUMERIC
@ATTRIBUTE n2_total_degree_weighted_1 NUMERIC
@ATTRIBUTE n2_total_degree_unweighted_1 NUMERIC
@ATTRIBUTE n2_negras_degree_1 NUMERIC
@ATTRIBUTE n2_tablas_degree_1 NUMERIC
@ATTRIBUTE n2_blancas_degree_1 NUMERIC
@ATTRIBUTE n2_total_in_degree_weighted_1 NUMERIC
@ATTRIBUTE n2_total_in_degree_unweighted_1 NUMERIC
@ATTRIBUTE n2_negras_in_degree_1 NUMERIC
@ATTRIBUTE n2_tablas_in_degree_1 NUMERIC
@ATTRIBUTE n2_blancas_in_degree_1 NUMERIC
@ATTRIBUTE n2_total_out_degree_weighted_1 NUMERIC
@ATTRIBUTE n2_total_out_degree_unweighted_1 NUMERIC
@ATTRIBUTE n2_negras_out_degree_1 NUMERIC
@ATTRIBUTE n2_tablas_out_degree_1 NUMERIC
@ATTRIBUTE n2_blancas_out_degree_1 NUMERIC
@ATTRIBUTE n2_total_eigenvector_centrality_weighted_1 NUMERIC
@ATTRIBUTE n2_total_eigenvector_centrality_unweighted_1 NUMERIC
@ATTRIBUTE n2_total_katz_centrality_weighted_1 NUMERIC
@ATTRIBUTE n2_total_katz_centrality_unweighted_1 NUMERIC
@ATTRIBUTE n2_negras_katz_centrality_1 NUMERIC
@ATTRIBUTE n2_tablas_katz_centrality_1 NUMERIC
@ATTRIBUTE n2_blancas_katz_centrality_1 NUMERIC
@ATTRIBUTE n2_total_load_centrality_1 NUMERIC
@ATTRIBUTE n2_negras_load_centrality_1 NUMERIC
@ATTRIBUTE n2_tablas_load_centrality_1 NUMERIC
@ATTRIBUTE n2_blancas_load_centrality_1 NUMERIC
@ATTRIBUTE n2_total_harmonic_centrality_1 NUMERIC
@ATTRIBUTE n2_negras_harmonic_centrality_1 NUMERIC
@ATTRIBUTE n2_tablas_harmonic_centrality_1 NUMERIC
@ATTRIBUTE n2_blancas_harmonic_centrality_1 NUMERIC
@ATTRIBUTE n2_total_triangles_1 NUMERIC
@ATTRIBUTE n2_total_average_neighbor_degree_weighted_1 NUMERIC
@ATTRIBUTE n2_total_average_neighbor_degree_unweighted_1 NUMERIC
@ATTRIBUTE n2_negras_average_neighbor_degree_1 NUMERIC
@ATTRIBUTE n2_tablas_average_neighbor_degree_1 NUMERIC
@ATTRIBUTE n2_blancas_average_neighbor_degree_1 NUMERIC
@ATTRIBUTE n2_total_number_of_cliques_1 NUMERIC
@ATTRIBUTE n2_total_core_number_1 NUMERIC
@ATTRIBUTE n2_negras_core_number_1 NUMERIC
@ATTRIBUTE n2_tablas_core_number_1 NUMERIC
@ATTRIBUTE n2_blancas_core_number_1 NUMERIC
@ATTRIBUTE n2_total_clustering_1 NUMERIC
@ATTRIBUTE n2_negras_clustering_1 NUMERIC
@ATTRIBUTE n2_tablas_clustering_1 NUMERIC
@ATTRIBUTE n2_blancas_clustering_1 NUMERIC
@ATTRIBUTE n2_total_square_clustering_1 NUMERIC
@ATTRIBUTE n2_negras_square_clustering_1 NUMERIC
@ATTRIBUTE n2_tablas_square_clustering_1 NUMERIC
@ATTRIBUTE n2_blancas_square_clustering_1 NUMERIC


@ATTRIBUTE class {negras, tablas, blancas}

@DATA
0.05151069436783722,0.0,0.020139634801288938,0.024460848169054857,0.0038597339363720977,0.0,0.0038076664112744072,0.0,1.0,7,0,6,1,0.0,3,0,3,0,1.0,4,0,3,1,-3.1458868572423008e-18,2.9921049088283963e-16,0.05662272532626747,0.06192542320822389,0.05571767007932288,0.06838101020567666,0.05436296309764866,0.0039921163763192,0.0,0.0038076664112744072,0.0,21.676931401931387,0,9.036940836940838,0,3,14.0,3.5,0.0,2.0,4.0,5,4,0,2,1,0.14285714285714285,0.0,0.06666666666666667,0.0,0.043478260869565216,0.0,0.0,0.0,0.036418389011655616,0.0,0.003401360544217687,0.004535147392290249,0.0014408656360317572,0.0,0.0,1.1608739058763437e-05,2.0,3,0,1,2,1.0,1,0,0,1,1.0,2,0,1,1,6.6301248143126785e-18,8.151524497838584e-17,0.06228499785889423,0.05099760154204712,0.05571767007932288,0.0516636509658235,0.05979925940741353,0.0014462554077376113,0.0,0.0,1.1608739058763437e-05,18.793785381285375,0,0,1.0,1,6.0,3.0,0.0,0.0,1.0,2,3,0,1,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blancas
0.0489159891598916,0.0,0.0,0.004535147392290249,4.643495623505375e-05,0.0,0.0,0.0,1.0,2,0,1,1,0.0,1,0,1,0,1.0,1,0,0,1,-1.903392152820605e-18,1.3586363463993743e-17,0.05662272532626747,0.04973815742053721,0.05571767007932288,0.056830016062405855,0.05436296309764866,4.643495623505375e-05,0.0,0.0,0.0,1.0,0,1.0,0,0,2.0,2.0,0.0,0.0,1.0,2,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01388888888888889,0.004535147392290249,0.007653061224489796,0.0,5.688282138794085e-05,0.0,0.00011028302105825265,0.0,0.0,6,1,4,1,1.0,3,0,2,1,-1.0,3,1,2,0,2.8456893754618212e-18,8.40627399268142e-17,0.06228499785889423,0.06279207908573405,0.05571767007932288,0.0631456116369746,0.05979925940741353,5.8043695293817184e-05,0.0,0.00011028302105825265,0.0,4.5,0,3.1666666666666665,1.0,11,-6.0,2.0,1.0,0.5,0.0,4,4,1,2,1,0.7333333333333333,0.0,0.16666666666666666,0.0,2.0,0.0,0.0,0.0,blancas
0.006122448979591836,0.004535147392290249,0.0,0.0,0.00012769612964639782,0.0,0.0,0.0,0.0,3,1,1,1,1.0,2,0,1,1,-1.0,1,1,0,0,2.0706549651711245e-16,2.164607630735811e-17,0.061151534210073064,0.056282622354165375,0.05571767007932288,0.057346652572064095,0.05979925940741353,0.00012769612964639782,0.0,0.0,0.0,3.7833333333333337,0,1.5,1.0,3,-2.0,2.0,1.0,0.0,0.0,1,3,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,0,0,0,0,0,1.1293995266876788e-18,3.170927614482014e-17,0.05662272532626747,0.05078265872636848,0.05571767007932288,0.05744997987399574,0.05436296309764866,0.0,0.0,0.0,0.0,2.333333333333333,0,2.1666666666666665,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tablas
0.011904761904761904,0.003401360544217687,0.0,0.00510204081632653,1.431744483914157e-05,1.1608739058763437e-05,0.0,0.0,-1.0,4,2,1,1,-1.0,2,1,1,0,0.0,2,1,0,1,2.010922602247274e-18,4.25416373495419e-17,0.050960452793640726,0.056664463456512444,0.06128943708725517,0.057461575619862724,0.05436296309764866,1.5478318745017915e-05,1.1608739058763437e-05,0.0,0.0,3.8333333333333335,1.0,2.6166666666666667,0,5,4.0,2.0,0.0,0.0,1.0,2,4,1,1,1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489159891598916,0.0,0.0,0.004535147392290249,4.643495623505375e-05,0.0,0.0,0.0,1.0,2,0,1,1,0.0,1,0,1,0,1.0,1,0,0,1,-1.903392152820605e-18,1.3586363463993743e-17,0.05662272532626747,0.04973815742053721,0.05571767007932288,0.056830016062405855,0.05436296309764866,4.643495623505375e-05,0.0,0.0,0.0,1.0,0,1.0,0,0,2.0,2.0,0.0,0.0,1.0,2,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tablas
0.05585796995518283,0.003401360544217687,0.007871720116618075,0.0,0.013454528569106821,1.1608739058763437e-05,0.0002786097374103225,0.0,-1.0,5,2,2,1,0.0,3,1,1,1,-1.0,2,1,1,0,-3.439642769248497e-17,-1.0581869859699294e-16,0.05662272532626747,0.06196212487831779,0.06128943708725517,0.058438363955335894,0.05979925940741353,0.013454528569106823,1.1608739058763437e-05,0.0002786097374103225,0.0,14.758008658008649,1.0,2.5,1.0,4,-8.0,4.0,0.0,2.0,0.0,3,3,1,2,1,0.4,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.019598315516682865,0.0,0.0,0.004535147392290249,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,1.0,1,0,0,1,1.5604368455261594e-20,2.6465700624929128e-17,0.05662272532626747,0.04521650674594291,0.05571767007932288,0.0516636509658235,0.05436296309764866,0.0,0.0,0.0,0.0,0,0,0,0,0,3.0,3.0,0.0,0.0,1.0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negras
0.0405509721619144,0.0,0.012343647136273865,0.020324179054337782,0.0025007272533586794,0.0,0.00019734856399897843,0.00020895730305774186,3.0,5,0,2,3,1.0,2,0,1,1,2.0,3,0,1,2,1.2939264033349438e-18,2.185465918447569e-16,0.062228375133567965,0.057911526169094465,0.05571767007932288,0.058030462674120833,0.06034288903839002,0.002431117182051687,0.0,0.00019734856399897843,0.00020895730305774186,22.024550449550446,0,6.487312687312686,1.5,2,3.5,2.3333333333333335,0.0,1.0,2.0,3,4,0,2,2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.046803114309307545,0.0,0.003401360544217687,0.003401360544217687,0.0003482621717629031,0.0,2.3217478117526874e-05,0.0,1.0,3,0,2,1,0.0,1,0,1,0,1.0,2,0,1,1,-1.1875205085654872e-18,6.322888883220486e-17,0.05662272532626747,0.05074241603536459,0.05571767007932288,0.057346652572064095,0.05436296309764866,0.0003482621717629031,0.0,2.3217478117526874e-05,0.0,2.916666666666667,0,1.5,0,0,2.0,1.0,0.0,0.0,0.0,3,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blancas
0.0405509721619144,0.0,0.012343647136273865,0.020324179054337782,0.0025007272533586794,0.0,0.00019734856399897843,0.00020895730305774186,3.0,5,0,2,3,1.0,2,0,1,1,2.0,3,0,1,2,1.2939264033349438e-18,2.185465918447569e-16,0.062228375133567965,0.057911526169094465,0.05571767007932288,0.058030462674120833,0.06034288903839002,0.002431117182051687,0.0,0.00019734856399897843,0.00020895730305774186,22.024550449550446,0,6.487312687312686,1.5,2,3.5,2.3333333333333335,0.0,1.0,2.0,3,4,0,2,2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08152036605563821,0.003401360544217687,0.011946241911398705,0.0,0.02004549570371121,0.0,0.0015323535557567737,0.0,-1.0,6,1,5,0,0.0,3,0,3,0,-1.0,3,1,2,0,-7.458325089948549e-19,-2.3558739862804173e-16,0.05662272532626747,0.06701331690209905,0.05571767007932288,0.07383888736095093,0.05436296309764866,0.020844619607418242,0.0,0.0015323535557567737,0.0,20.619444444444433,0,10.633333333333335,0,7,-12.0,4.0,0.0,1.0,0.0,2,4,1,3,0,0.4666666666666667,0.0,0.4,0.0,0.058823529411764705,0.0,0.0,0.0,tablas
0.023809523809523808,0.007653061224489796,0.0,0.003401360544217687,0.00033358540881003786,5.8043695293817184e-05,0.0,1.1608739058763437e-05,-1.0,10,4,3,3,-1.0,6,2,3,1,0.0,4,2,0,2,-2.5588427751365903e-16,0.3672766472432551,0.05639479348838474,0.07925120979417181,0.06803127516685323,0.07261436286363916,0.05979925940741353,0.00034116794233810324,5.8043695293817184e-05,0.0,1.1608739058763437e-05,12.0,2.833333333333333,7.749999999999999,1.0,12,12.0,3.0,0.5,0.0,0.0,7,4,2,3,2,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.03488372093023256,0.003401360544217687,0.02504638218923933,0.009070294784580497,0.00036368521079811734,1.1608739058763437e-05,0.0,0.0,0.0,7,2,3,2,-1.0,1,1,0,0,1.0,6,1,3,2,-6.429431689386517e-16,0.1299285941079889,0.04925873775119741,0.05282552836061801,0.06128943708725517,0.0516636509658235,0.05436296309764866,0.0003680937676549573,1.1608739058763437e-05,0.0,0.0,8.0,1.0,0,0,10,22.0,3.6666666666666665,0.0,3.0,1.5,6,4,1,3,2,0.47619047619047616,0.0,0.3333333333333333,0.0,0.30303030303030304,0.0,0.16666666666666666,0.0,tablas
0.01875,0.0,0.010884353741496598,0.0,3.173055342728673e-05,0.0,8.126117341134406e-05,0.0,0.0,3,0,3,0,0.0,1,0,1,0,0.0,2,0,2,0,3.632560310246919e-18,0.06869546522601584,0.05662272532626747,0.05220371379643469,0.05571767007932288,0.05875170117851346,0.05436296309764866,3.48262171762903e-05,0.0,8.126117341134406e-05,0.0,7.883333333333334,0,5.5,0,2,2.0,1.0,0.0,1.0,0.0,2,3,0,3,0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.007653061224489796,0.0,0.003401360544217687,0.00033358540881003786,5.8043695293817184e-05,0.0,1.1608739058763437e-05,-1.0,10,4,3,3,-1.0,6,2,3,1,0.0,4,2,0,2,-2.5588427751365903e-16,0.3672766472432551,0.05639479348838474,0.07925120979417181,0.06803127516685323,0.07261436286363916,0.05979925940741353,0.00034116794233810324,5.8043695293817184e-05,0.0,1.1608739058763437e-05,12.0,2.833333333333333,7.749999999999999,1.0,12,12.0,3.0,0.5,0.0,0.0,7,4,2,3,2,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,blancas
0.01875,0.0,0.010884353741496598,0.0,3.173055342728673e-05,0.0,8.126117341134406e-05,0.0,0.0,3,0,3,0,0.0,1,0,1,0,0.0,2,0,2,0,3.632560310246919e-18,0.06869546522601584,0.05662272532626747,0.05220371379643469,0.05571767007932288,0.05875170117851346,0.05436296309764866,3.48262171762903e-05,0.0,8.126117341134406e-05,0.0,7.883333333333334,0,5.5,0,2,2.0,1.0,0.0,1.0,0.0,2,3,0,3,0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.003401360544217687,0.02504638218923933,0.009070294784580497,0.00036368521079811734,1.1608739058763437e-05,0.0,0.0,0.0,7,2,3,2,-1.0,1,1,0,0,1.0,6,1,3,2,-6.429431689386517e-16,0.1299285941079889,0.04925873775119741,0.05282552836061801,0.06128943708725517,0.0516636509658235,0.05436296309764866,0.0003680937676549573,1.1608739058763437e-05,0.0,0.0,8.0,1.0,0,0,10,22.0,3.6666666666666665,0.0,3.0,1.5,6,4,1,3,2,0.47619047619047616,0.0,0.3333333333333333,0.0,0.30303030303030304,0.0,0.16666666666666666,0.0,negras
0.06101265067430481,0.0,0.003401360544217687,0.004535147392290249,0.0016136147291681178,0.0,1.1608739058763437e-05,0.0,1.0,3,0,2,1,0.0,1,0,1,0,1.0,2,0,1,1,5.330950243444726e-19,5.04327739614529e-17,0.05662272532626747,0.04973815742053721,0.05571767007932288,0.056830016062405855,0.05436296309764866,0.0016136147291681178,0.0,1.1608739058763437e-05,0.0,1.0,0,1.0,0,0,3.0,1.5,0.0,0.0,1.0,3,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008163265306122448,0.0,0.0,0.004535147392290249,0.00016832671635206984,0.0,0.0,0.0,0.0,3,1,1,1,-1.0,2,1,1,0,1.0,1,0,0,1,1.9354777072085255e-18,-5.631346226930645e-16,0.050960452793640726,0.059308986056367856,0.06128943708725517,0.058089005250361314,0.05436296309764866,0.00016832671635206984,0.0,0.0,0.0,18.928968253968247,1.0,8.049639249639249,0,2,2.0,2.0,0.0,0.0,1.0,2,3,1,1,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tablas
0.008163265306122448,0.0,0.0,0.004535147392290249,0.00016832671635206984,0.0,0.0,0.0,0.0,3,1,1,1,-1.0,2,1,1,0,1.0,1,0,0,1,1.9354777072085255e-18,-5.631346226930645e-16,0.050960452793640726,0.059308986056367856,0.06128943708725517,0.058089005250361314,0.05436296309764866,0.00016832671635206984,0.0,0.0,0.0,18.928968253968247,1.0,8.049639249639249,0,2,2.0,2.0,0.0,0.0,1.0,2,3,1,1,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06101265067430481,0.0,0.003401360544217687,0.004535147392290249,0.0016136147291681178,0.0,1.1608739058763437e-05,0.0,1.0,3,0,2,1,0.0,1,0,1,0,1.0,2,0,1,1,5.330950243444726e-19,5.04327739614529e-17,0.05662272532626747,0.04973815742053721,0.05571767007932288,0.056830016062405855,0.05436296309764866,0.0016136147291681178,0.0,1.1608739058763437e-05,0.0,1.0,0,1.0,0,0,3.0,1.5,0.0,0.0,1.0,3,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negras
0.046803114309307545,0.0,0.003401360544217687,0.003401360544217687,0.0003482621717629031,0.0,2.3217478117526874e-05,0.0,1.0,3,0,2,1,0.0,1,0,1,0,1.0,2,0,1,1,-1.1875205085654872e-18,6.322888883220486e-17,0.05662272532626747,0.05074241603536459,0.05571767007932288,0.057346652572064095,0.05436296309764866,0.0003482621717629031,0.0,2.3217478117526874e-05,0.0,2.916666666666667,0,1.5,0,0,2.0,1.0,0.0,0.0,0.0,3,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405509721619144,0.0,0.012343647136273865,0.020324179054337782,0.0025007272533586794,0.0,0.00019734856399897843,0.00020895730305774186,3.0,5,0,2,3,1.0,2,0,1,1,2.0,3,0,1,2,1.2939264033349438e-18,2.185465918447569e-16,0.062228375133567965,0.057911526169094465,0.05571767007932288,0.058030462674120833,0.06034288903839002,0.002431117182051687,0.0,0.00019734856399897843,0.00020895730305774186,22.024550449550446,0,6.487312687312686,1.5,2,3.5,2.3333333333333335,0.0,1.0,2.0,3,4,0,2,2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,tablas
0.08152036605563821,0.003401360544217687,0.011946241911398705,0.0,0.02004549570371121,0.0,0.0015323535557567737,0.0,-1.0,6,1,5,0,0.0,3,0,3,0,-1.0,3,1,2,0,-7.458325089948549e-19,-2.3558739862804173e-16,0.05662272532626747,0.06701331690209905,0.05571767007932288,0.07383888736095093,0.05436296309764866,0.020844619607418242,0.0,0.0015323535557567737,0.0,20.619444444444433,0,10.633333333333335,0,7,-12.0,4.0,0.0,1.0,0.0,2,4,1,3,0,0.4666666666666667,0.0,0.4,0.0,0.058823529411764705,0.0,0.0,0.0,0.0405509721619144,0.0,0.012343647136273865,0.020324179054337782,0.0025007272533586794,0.0,0.00019734856399897843,0.00020895730305774186,3.0,5,0,2,3,1.0,2,0,1,1,2.0,3,0,1,2,1.2939264033349438e-18,2.185465918447569e-16,0.062228375133567965,0.057911526169094465,0.05571767007932288,0.058030462674120833,0.06034288903839002,0.002431117182051687,0.0,0.00019734856399897843,0.00020895730305774186,22.024550449550446,0,6.487312687312686,1.5,2,3.5,2.3333333333333335,0.0,1.0,2.0,3,4,0,2,2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,negras
0.019598315516682865,0.0,0.0,0.004535147392290249,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,1.0,1,0,0,1,1.5604368455261594e-20,2.6465700624929128e-17,0.05662272532626747,0.04521650674594291,0.05571767007932288,0.0516636509658235,0.05436296309764866,0.0,0.0,0.0,0.0,0,0,0,0,0,3.0,3.0,0.0,0.0,1.0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02448979591836735,0.0,0.008905380333951761,0.01020408163265306,0.0009464991912578457,0.0,0.0008010029950546772,0.0,3.0,6,0,3,3,0.0,2,0,2,0,3.0,4,0,1,3,-6.162870480953323e-19,-9.047206864931848e-17,0.05662272532626747,0.05705871398272377,0.05571767007932288,0.06373068540897633,0.05436296309764866,0.000949014418053911,0.0,0.0008010029950546772,0.0,8.2,0,6.576190476190476,0,2,2.3333333333333335,1.75,0.0,1.0,0.3333333333333333,4,3,0,2,2,0.13333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,blancas
0.019598315516682865,0.0,0.0,0.004535147392290249,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,1.0,1,0,0,1,1.5604368455261594e-20,2.6465700624929128e-17,0.05662272532626747,0.04521650674594291,0.05571767007932288,0.0516636509658235,0.05436296309764866,0.0,0.0,0.0,0.0,0,0,0,0,0,3.0,3.0,0.0,0.0,1.0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051978973407544836,0.0,0.016283108988276163,0.004535147392290249,0.0012042408382172958,0.0,0.0015787885119918274,0.0,1.0,7,0,6,1,0.0,2,0,2,0,1.0,5,0,4,1,-8.201846387266079e-20,1.6120120945358375e-16,0.05662272532626747,0.05701197188997148,0.05571767007932288,0.06366811708297351,0.05436296309764866,0.0012005370976604524,0.0,0.0015787885119918274,0.0,20.002118714618707,0,7.906782106782105,0,4,15.0,3.0,0.0,0.75,1.0,5,4,0,2,1,0.19047619047619047,0.0,0.13333333333333333,0.0,0.06451612903225806,0.0,0.0,0.0,blancas
0.019598315516682865,0.0,0.0,0.004535147392290249,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,1.0,1,0,0,1,1.5604368455261594e-20,2.6465700624929128e-17,0.05662272532626747,0.04521650674594291,0.05571767007932288,0.0516636509658235,0.05436296309764866,0.0,0.0,0.0,0.0,0,0,0,0,0,3.0,3.0,0.0,0.0,1.0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05585796995518283,0.003401360544217687,0.007871720116618075,0.0,0.013454528569106821,1.1608739058763437e-05,0.0002786097374103225,0.0,-1.0,5,2,2,1,0.0,3,1,1,1,-1.0,2,1,1,0,-3.439642769248497e-17,-1.0581869859699294e-16,0.05662272532626747,0.06196212487831779,0.06128943708725517,0.058438363955335894,0.05979925940741353,0.013454528569106823,1.1608739058763437e-05,0.0002786097374103225,0.0,14.758008658008649,1.0,2.5,1.0,4,-8.0,4.0,0.0,2.0,0.0,3,3,1,2,1,0.4,0.0,1.0,0.0,2.0,0.0,0.0,0.0,blancas
0.022727272727272724,0.0,0.012244897959183673,0.0,0.0008195769775486989,0.0,0.0008164813137996952,0.0,0.0,4,0,4,0,0.0,3,0,3,0,0.0,1,0,1,0,1.1337663502845406e-18,0.1811506955267958,0.05662272532626747,0.06401128226540741,0.05571767007932288,0.07166293988804671,0.05436296309764866,0.0008300248427015858,0.0,0.0008126117341134406,0.0,9.983333333333333,0,7.416666666666666,0,3,5.0,5.0,0.0,3.0,0.0,3,3,0,3,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.020270270270270268,0.0,0.0,0.003401360544217687,2.998924256847221e-05,0.0,0.0,0.0,0.0,3,1,1,1,-1.0,2,1,1,0,1.0,1,0,0,1,7.182945297050969e-16,0.1298876758597139,0.05169685155114773,0.05863436979987256,0.0618466137880484,0.057346652572064095,0.05436296309764866,2.708705780378135e-05,0.0,0.0,0.0,9.483333333333333,1.5,1.5,0,1,4.0,4.0,0.0,0.0,0.0,2,3,1,1,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tablas
